--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
085.009  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.015  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.021  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.028  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.033  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.041  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.047  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.054  000.004  000.004: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.062  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.067  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.072  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.088  000.012  000.012: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.794  000.053  000.053: require('lualine.utils.mode')
085.918  000.005  000.005: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.927  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.935  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.941  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.946  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.953  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
085.959  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.025  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.031  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.036  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.043  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.048  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.056  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.061  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.504  000.004  000.004: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.514  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.522  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.527  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.532  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.540  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.546  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.583  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.631  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.638  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.680  000.004  000.004: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.688  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.694  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.699  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.709  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.714  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.722  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.727  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.735  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.740  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.745  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.754  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.772  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.780  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.787  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.792  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.799  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.804  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.977  000.003  000.003: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.984  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.992  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
086.997  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.002  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.043  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.050  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.179  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.189  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.198  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.205  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.214  000.003  000.003: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.226  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.232  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.486  000.017  000.017: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.496  000.005  000.005: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.683  000.003  000.003: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.691  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.701  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.744  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.769  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.778  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.799  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.865  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.891  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.905  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.912  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.919  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.928  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.934  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.947  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
087.953  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.009  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.047  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.078  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.132  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.154  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.167  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.174  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.185  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.192  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.282  000.003  000.003: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.295  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.304  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.727  000.011  000.011: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.764  000.007  000.007: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.784  000.016  000.016: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.794  000.007  000.007: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.806  000.004  000.004: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.819  000.010  000.010: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.845  000.006  000.006: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.968  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
088.978  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
089.553  000.097  000.097: require('graphene.util')
089.619  000.058  000.058: require('graphene.clipboard')
089.624  000.259  000.104: require('graphene.actions')
089.969  000.160  000.160: require('nvim-web-devicons.filetypes')
090.523  000.432  000.432: require('nvim-web-devicons.default.icons_by_filename')
092.008  001.484  001.484: require('nvim-web-devicons.default.icons_by_file_extension')
092.183  000.171  000.171: require('nvim-web-devicons.default.icons_by_operating_system')
092.258  000.073  000.073: require('nvim-web-devicons.default.icons_by_desktop_environment')
092.333  000.072  000.072: require('nvim-web-devicons.default.icons_by_window_manager')
092.334  002.294  000.062: require('nvim-web-devicons.icons-default')
092.738  003.052  000.598: require('nvim-web-devicons')
092.745  003.117  000.065: require('graphene.icons')
092.753  003.457  000.081: require('graphene.config')
092.836  000.082  000.082: require('graphene.context')
092.840  003.857  000.318: require('graphene')
093.395  000.005  000.005: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
093.407  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
093.669  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
093.677  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
093.908  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
093.914  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
094.261  000.072  000.072: sourcing /home/freja/.local/share/nvim/lazy/mason-tool-installer.nvim/plugin/mason-tool-installer.lua
094.264  000.100  000.029: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
094.270  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
094.278  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
094.939  000.537  000.537: require('lspconfig.util')
094.958  000.634  000.098: sourcing /home/freja/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
094.962  000.657  000.022: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
094.968  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
094.978  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
095.044  000.062  000.062: require('neoconf')
095.220  000.112  000.112: require('vim.health')
095.225  000.179  000.066: require('neoconf.health')
095.395  000.079  000.079: require('neoconf.config')
095.405  000.179  000.100: require('neoconf.util')
095.560  000.069  000.069: require('lspconfig.async')
095.562  000.153  000.084: require('lspconfig.configs')
095.627  000.052  000.052: require('neoconf.import')
095.800  000.083  000.083: require('neoconf.settings')
095.804  000.153  000.070: require('neoconf.commands')
100.175  004.266  004.266: require('vim.filetype')
100.972  000.088  000.088: require('neoconf.plugins')
101.023  000.048  000.048: require('neoconf.plugins.lspconfig')
101.170  000.041  000.041: require('neoconf.schema')
101.173  000.082  000.041: require('neoconf.plugins.jsonls')
101.209  000.033  000.033: require('neoconf.plugins.lua_ls')
101.630  000.029  000.029: require('mason-core.functional.data')
101.670  000.037  000.037: require('mason-core.functional.function')
101.723  000.047  000.047: require('mason-core.functional.list')
101.786  000.033  000.033: require('mason-core.functional.relation')
101.822  000.032  000.032: require('mason-core.functional.logic')
101.853  000.029  000.029: require('mason-core.functional.number')
101.899  000.041  000.041: require('mason-core.functional.string')
101.936  000.033  000.033: require('mason-core.functional.table')
101.969  000.029  000.029: require('mason-core.functional.type')
101.972  000.414  000.104: require('mason-core.functional')
102.001  000.028  000.028: require('mason-core.path')
102.055  000.052  000.052: require('mason.settings')
102.080  000.562  000.068: require('mason-core.log')
102.083  000.597  000.036: require('mason-core.EventEmitter')
102.219  000.098  000.098: require('mason-core.platform')
102.224  000.139  000.041: require('mason-core.installer.InstallLocation')
102.275  000.050  000.050: require('mason-registry.sources')
102.280  000.849  000.063: require('mason-registry')
102.309  000.028  000.028: require('mason.version')
102.316  000.944  000.067: require('mason-tool-installer')
102.392  000.029  000.029: require('mason-lspconfig.settings')
102.395  000.068  000.040: require('mason-lspconfig')
102.725  000.037  000.037: require('mason')
102.828  000.076  000.076: require('mason.api.command')
102.889  000.048  000.048: require('mason-core.async')
102.966  000.039  000.039: require('mason-core.async.control')
103.006  000.038  000.038: require('mason-core.result')
103.072  000.028  000.028: require('mason-core.async.uv')
103.078  000.071  000.043: require('mason-core.fs')
103.090  000.200  000.052: require('mason-registry.installer')
103.203  000.033  000.033: require('mason-core.optional')
103.372  000.098  000.098: require('mason-core.process')
103.420  000.047  000.047: require('mason-core.spawn')
103.423  000.182  000.037: require('mason-core.installer.managers.powershell')
103.426  000.221  000.039: require('mason-core.fetch')
103.458  000.030  000.030: require('mason-core.providers')
103.659  000.074  000.074: require('mason-core.purl')
103.667  000.121  000.047: require('mason-core.package.AbstractPackage')
103.848  000.040  000.040: require('mason-core.installer.compiler.expr')
103.854  000.098  000.058: require('mason-core.installer.compiler.link')
104.038  000.030  000.030: require('mason-core.installer.context.InstallContextCwd')
104.072  000.033  000.033: require('mason-core.installer.context.InstallContextFs')
104.102  000.028  000.028: require('mason-core.installer.context.InstallContextSpawn')
104.142  000.038  000.038: require('mason-core.receipt')
104.160  000.198  000.068: require('mason-core.installer.context')
104.161  000.226  000.029: require('mason-core.installer')
104.172  000.284  000.058: require('mason-core.installer.managers.std')
104.174  000.318  000.034: require('mason-core.installer.compiler.schemas')
104.208  000.033  000.033: require('mason-core.installer.compiler.util')
104.235  000.524  000.075: require('mason-core.installer.compiler')
104.278  000.041  000.041: require('mason-core.installer.linker')
104.281  000.613  000.048: require('mason-core.installer.InstallRunner')
104.316  000.034  000.034: require('mason-core.installer.UninstallRunner')
104.321  000.823  000.056: require('mason-core.package')
104.323  000.864  000.041: require('mason-registry.sources.util')
104.330  001.203  000.054: require('mason-registry.sources.github')
109.165  000.039  000.039: require('mason-lspconfig.mappings')
109.169  000.083  000.044: require('mason-lspconfig.features.automatic_enable')
114.519  000.036  000.036: require('mason-lspconfig.notify')
114.541  000.144  000.108: require('mason-lspconfig.api.command')
114.563  000.007  000.007: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
114.572  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
114.615  000.039  000.039: require('neodev')
114.651  000.034  000.034: require('neodev.config')
114.786  000.041  000.041: require('neodev.util')
114.789  000.091  000.050: require('neodev.lsp')
114.859  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
114.866  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
115.455  000.063  000.063: require('fidget.spinner.patterns')
115.458  000.097  000.034: require('fidget.spinner')
115.548  000.047  000.047: require('fidget.health')
115.550  000.089  000.043: require('fidget.options')
115.594  000.284  000.098: require('fidget.progress.display')
115.721  000.073  000.073: require('fidget.logger')
116.206  000.133  000.133: require('vim.lsp.completion')
116.241  000.517  000.383: require('vim.lsp.handlers')
116.248  000.652  000.063: require('fidget.progress.lsp')
116.686  000.057  000.057: require('fidget.poll')
116.691  000.116  000.059: require('fidget.notification.model')
117.081  000.388  000.388: require('fidget.notification.window')
117.151  000.068  000.068: require('fidget.notification.view')
117.180  000.879  000.307: require('fidget.notification')
117.184  000.935  000.056: require('fidget.progress.handle')
117.213  001.957  000.087: require('fidget.progress')
117.327  000.111  000.111: require('fidget.commands')
117.409  000.042  000.042: require('fidget.integration.nvim-tree')
117.449  000.038  000.038: require('fidget.integration.xcodebuild-nvim')
117.454  000.125  000.045: require('fidget.integration')
117.487  002.542  000.349: require('fidget')
117.620  000.006  000.006: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
117.628  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
118.012  000.047  000.047: require('stickybuf.util')
118.018  000.387  000.340: require('stickybuf')
118.360  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
118.368  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
118.409  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
118.414  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
118.808  000.077  000.077: require('ufo.utils')
118.813  000.376  000.300: require('ufo')
118.951  000.032  000.032: require('ufo.lib.disposable')
119.008  000.056  000.056: require('ufo.lib.log')
119.010  000.130  000.042: require('ufo.lib.event')
119.164  000.032  000.032: require('promise-async.utils')
119.207  000.042  000.042: require('promise-async.error')
119.256  000.043  000.043: require('promise-async.loop')
119.262  000.207  000.091: require('promise')
119.266  000.254  000.047: require('ufo.provider')
119.382  000.058  000.058: require('ufo.config')
119.481  000.055  000.055: require('promise-async.compat')
119.486  000.103  000.048: require('async')
119.625  000.044  000.044: require('ufo.model.buffer')
119.664  000.038  000.038: require('ufo.model.foldedline')
119.776  000.041  000.041: require('ufo.highlight')
119.814  000.037  000.037: require('ufo.render.extmark')
119.849  000.034  000.034: require('ufo.render.treesitter')
119.882  000.031  000.031: require('ufo.render.match')
119.885  000.220  000.077: require('ufo.render')
119.893  000.360  000.058: require('ufo.model.foldbuffer')
119.935  000.040  000.040: require('ufo.bufmanager')
120.194  000.066  000.066: require('ufo.wffi')
120.196  000.260  000.194: require('ufo.fold.driver')
120.201  000.713  000.053: require('ufo.fold.manager')
120.242  000.037  000.037: require('ufo.lib.debounce')
120.248  000.980  000.069: require('ufo.fold')
120.399  000.080  000.080: require('ufo.model.window')
120.409  000.160  000.080: require('ufo.decorator')
120.643  000.122  000.122: require('ufo.preview.floatwin')
120.698  000.054  000.054: require('ufo.preview.scrollbar')
120.759  000.059  000.059: require('ufo.preview.winbar')
120.835  000.075  000.075: require('ufo.preview.keymap')
120.844  000.434  000.124: require('ufo.preview')
120.854  002.039  000.081: require('ufo.main')
120.883  000.023  000.023: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
120.965  000.006  000.006: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
120.973  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
120.987  000.011  000.011: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
121.214  000.003  000.003: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
121.227  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
122.324  000.113  000.113: require('auto-session.config')
122.329  000.237  000.124: require('auto-session.logger')
122.369  000.498  000.261: require('auto-session.lib')
122.388  001.152  000.654: require('auto-session')
123.206  000.146  000.146: require('auto-session.autocmds')
123.379  000.089  000.089: require('auto-session.pickers.telescope')
123.620  000.006  000.006: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
123.631  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
124.156  000.465  000.465: require('overseer')
124.376  000.051  000.051: require('overseer.enum')
124.381  000.110  000.059: require('overseer.constants')
124.568  000.114  000.114: require('overseer.files')
124.634  000.054  000.054: require('vim.deprecated.health')
124.873  000.490  000.322: require('overseer.log')
125.240  000.103  000.103: require('overseer.parser.lib')
125.315  000.073  000.073: require('overseer.template.vscode.variables')
125.349  000.374  000.198: require('overseer.template.vscode.problem_matcher')
125.410  000.059  000.059: require('overseer.template.vscode.vs_util')
125.416  000.542  000.109: require('overseer.template.vscode')
125.419  001.209  000.068: require('overseer.dap')
125.531  000.111  000.111: require('dap.ext.vscode')
125.597  000.064  000.064: require('overseer.json')
125.777  000.041  000.041: sourcing /home/freja/.local/share/nvim/lazy/nvim-colorizer.lua/plugin/colorizer.lua
125.781  000.072  000.031: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
125.788  000.003  000.003: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
125.798  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
126.392  000.066  000.066: require('colorizer.color')
126.443  000.049  000.049: require('colorizer.constants')
126.640  000.114  000.114: require('colorizer.trie')
126.924  000.208  000.208: require('colorizer.utils')
126.934  000.290  000.083: require('colorizer.parser.names')
126.995  000.059  000.059: require('colorizer.parser.argb_hex')
127.044  000.048  000.048: require('colorizer.parser.hsl')
127.095  000.049  000.049: require('colorizer.parser.rgb')
127.147  000.051  000.051: require('colorizer.parser.rgba_hex')
127.233  000.085  000.085: require('colorizer.sass')
127.481  000.246  000.246: require('colorizer.parser.xterm')
127.485  001.041  000.099: require('colorizer.matcher')
127.561  000.074  000.074: require('colorizer.tailwind')
127.569  001.358  000.128: require('colorizer.buffer')
127.649  000.079  000.079: require('colorizer.config')
127.673  001.843  000.405: require('colorizer')
127.852  000.051  000.051: require('colorizer.usercmds')
127.961  000.005  000.005: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
127.971  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
128.355  000.380  000.380: require('darken')
128.518  000.003  000.003: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
128.527  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
128.928  000.396  000.396: require('nvim-surround')
129.203  000.271  000.271: require('nvim-surround.config')
129.256  000.051  000.051: require('nvim-surround.input')
129.644  000.120  000.120: require('nvim-surround.buffer')
130.054  000.004  000.004: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
130.065  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
130.352  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
130.360  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
130.774  000.072  000.072: sourcing /home/freja/.local/share/nvim/lazy/FixCursorHold.nvim/plugin/fix_cursorhold_nvim.vim
130.778  000.102  000.030: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
130.783  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
130.792  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
131.236  000.164  000.164: sourcing /home/freja/.local/share/nvim/lazy/neotest/plugin/neotest.lua
131.245  000.224  000.060: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
131.257  000.004  000.004: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
131.270  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
131.929  000.038  000.038: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
131.975  000.258  000.220: require('neotest.config')
131.979  000.693  000.436: require('neotest')
132.218  000.087  000.087: require('neotest.async')
132.271  000.051  000.051: require('neotest-jest.compat')
132.433  000.089  000.089: require('neotest.lib.require')
132.463  000.191  000.102: require('neotest.lib')
132.603  000.074  000.074: require('neotest.utils')
132.654  000.190  000.116: require('neotest.logging')
132.818  000.162  000.162: require('neotest-jest.util')
133.129  000.309  000.309: require('neotest-jest.jest-util')
133.211  000.081  000.081: require('neotest-jest.parameterized-tests')
133.222  001.241  000.171: require('neotest-jest')
133.434  000.094  000.094: require('plenary.context_manager')
133.559  000.054  000.054: require('neotest-rust.util')
133.565  000.129  000.075: require('neotest-rust.dap')
133.655  000.051  000.051: require('neotest-rust.errors')
133.863  000.092  000.092: require('plenary.compat')
133.874  000.218  000.126: require('plenary.job')
134.136  000.146  000.146: require('neotest.lib.xml.parser')
134.156  000.226  000.080: require('neotest.lib.xml.internal')
134.209  000.051  000.051: require('neotest.lib.xml.tree')
134.212  000.336  000.059: require('neotest.lib.xml')
135.838  001.537  001.537: require('plenary.filetype')
136.025  000.062  000.062: require('neotest.lib.func_util.memoize')
136.028  000.187  000.125: require('neotest.lib.func_util')
136.176  000.090  000.090: require('neotest.types.tree')
136.238  000.060  000.060: require('neotest.types.fanout_accum')
136.239  000.210  000.060: require('neotest.types')
136.248  002.030  000.096: require('neotest.lib.file')
136.287  003.061  000.202: require('neotest-rust')
137.541  000.090  000.090: require('neotest.adapters')
138.873  000.260  000.260: require('neotest.client.events')
138.887  000.772  000.512: require('neotest.client.state')
139.202  000.313  000.313: require('neotest.client.runner')
139.497  000.293  000.293: require('neotest.client.strategies')
139.524  001.980  000.602: require('neotest.client')
139.932  000.242  000.242: require('neotest.consumers.run')
140.168  000.234  000.234: require('neotest.consumers.diagnostic')
140.481  000.312  000.312: require('neotest.consumers.status')
140.822  000.339  000.339: require('neotest.consumers.output')
141.181  000.195  000.195: require('neotest.consumers.output_panel.panel')
141.203  000.379  000.184: require('neotest.consumers.output_panel')
142.002  000.334  000.334: require('neotest.consumers.summary.canvas')
142.283  000.279  000.279: require('neotest.consumers.summary.component')
142.401  000.996  000.383: require('neotest.consumers.summary.summary')
142.496  001.292  000.296: require('neotest.consumers.summary')
142.716  000.218  000.218: require('neotest.consumers.jump')
143.052  000.003  000.003: require('jit.profile')
143.138  000.083  000.083: require('jit.vmdef')
143.145  000.162  000.076: require('plenary.profile.p')
143.147  000.274  000.112: require('plenary.profile')
143.150  000.432  000.158: require('neotest.consumers.benchmark')
143.194  000.042  000.042: require('neotest.consumers.quickfix')
143.278  000.039  000.039: require('neotest.consumers.state.tracker')
143.282  000.087  000.048: require('neotest.consumers.state')
143.372  000.045  000.045: require('neotest.consumers.watch.watcher')
143.379  000.095  000.050: require('neotest.consumers.watch')
143.381  003.841  000.168: require('neotest.consumers')
143.440  000.038  000.038: require('neotest.lib.window')
143.688  000.009  000.009: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
143.763  000.015  000.015: sourcing /home/freja/.local/share/nvim/lazy/wgsl.vim/ftdetect/wgsl.vim
143.767  000.045  000.029: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
